{ 1, 375978865285289, 0.045505375, -0.15567628, 9.872271
},{ 3, 375979345442825, 6.7748677E-4, 0.0052228537, 0.0025282116
},{ 1, 375979347983241, -0.06945557, -0.09340577, 9.735755
},{ 3, 375979347983241, 0.00387328, -0.001168733, 0.00678927
},{ 1, 375979350523785, -0.050295413, -0.06706055, 9.867481
},{ 3, 375979350523785, 0.008134337, 0.008951278, 0.0025282116
},{ 2, 375979350523785, 23.25, 24.300001, -49.500004
},{ 1, 375979353064329, -0.045505375, -0.098195806, 9.7740755
},{ 3, 375979353064329, 0.0065364414, -6.361008E-4, 0.0041261083
},{ 1, 375979355604873, -0.016765138, -0.083825685, 9.800421
},{ 3, 375979355604873, -0.0057141, -0.003299262, -0.0043960074
},{ 1, 375979358145417, -0.016765138, -0.14130616, 9.788445
},{ 3, 375979358145417, -9.204099E-4, 0.0030923248, 0.0051913727
},{ 1, 375979360685961, -0.028740235, -0.122146, 9.8866415
},{ 3, 375979360685961, 0.0017427512, 0.0068207504, 0.007854533
},{ 1, 375979363226377, 0.0023950196, -0.045505375, 9.80521
},{ 3, 375979363226377, 0.0022753833, 9.6179586E-4, -0.0065265363
},{ 1, 375979365766921, -0.009580079, -0.20357667, 9.733359
},{ 3, 375979365766921, -0.004116203, 0.0020270604, -0.005461272
},{ 1, 375979368307465, -0.026345216, -0.05508545, 9.726174
},{ 3, 375979368307465, -0.0019856745, -1.034686E-4, -0.0075918008
},{ 1, 375979370848009, 0.038320314, -0.122146, 9.718989
},{ 3, 375979370848009, -3.8777772E-4, 0.007886015, -0.005461272
},{ 2, 375979370848009, 23.25, 24.300001, -49.500004
},{ 1, 375979373388553, -0.050295413, -0.117355965, 9.75731
},{ 3, 375979373388553, -0.0057141, -6.361008E-4, -0.003330743
},{ 1, 375979375928969, -0.0023950196, -0.20118165, 9.788445
},{ 3, 375979375928969, 0.00387328, 9.6179586E-4, -0.0038633752
},{ 1, 375979378469513, 0.0047900393, -0.12454102, 9.860296
},{ 3, 375979378469513, 0.0028080156, -6.361008E-4, 0.0025282116
},{ 1, 375979381010057, -0.023950197, -0.14130616, 9.81958
},{ 3, 375979381010057, 0.0022753833, -0.003299262, -0.001200214
},{ 1, 375979383550601, 0.05508545, -0.1341211, 9.72378
},{ 3, 375979383550601, -0.0025183067, -0.0027666297, 9.303149E-4
},{ 1, 375979386091145, 0.028740235, -0.05508545, 9.812395
},{ 3, 375979386091145, -0.004116203, 0.0025596926, -0.0027981107
},{ 1, 375979388631561, -0.0023950196, -0.1939966, 9.75252
},{ 3, 375979388631561, 0.0017427512, -0.0048971586, 0.0073219016
},{ 1, 375979391172105, -0.0071850587, -0.05748047, 9.750125
},{ 3, 375979391172105, 0.0049385447, 4.2916363E-4, -6.675818E-4
},{ 2, 375979391172105, 23.400002, 24.300001, -49.500004
},{ 1, 375979393712649, 0.031135255, -0.059875492, 9.857901
},{ 3, 375979393712649, -0.006246732, -0.0027666297, -0.001200214
},{ 1, 375979396253193, 0.081430666, -0.10538086, 9.79084
},{ 3, 375979396253193, -0.0046488354, 9.6179586E-4, -0.003330743
},{ 1, 375979398793737, -0.0047900393, -0.081430666, 9.850716
},{ 3, 375979398793737, 0.0028080156, -0.0022339975, -0.0017328463
},{ 1, 375979401334153, -0.033530276, -0.14849122, 9.75731
},{ 3, 375979401334153, -9.204099E-4, 0.0020270604, -0.0065265363
},{ 1, 375979403874697, 0.021555176, -0.14370118, 9.817185
},{ 3, 375979403874697, 0.001210119, 9.6179586E-4, -0.013450756
},{ 1, 375979406415241, -0.026345216, -0.19878663, 9.814791
},{ 3, 375979406415241, -0.0019856745, -0.0048971586, -0.008124433
},{ 1, 375979408956042, 0.040715333, -0.10538086, 9.77168
},{ 3, 375979408956042, 0.0070690736, -0.005962423, -0.0038633752
},{ 1, 375979411496586, -0.07903565, -0.16286133, 9.802815
},{ 3, 375979411496586, -0.0046488354, 9.6179586E-4, -0.015048652
},{ 2, 375979411496586, 23.400002, 24.300001, -49.500004
},{ 1, 375979414037002, -0.0047900393, -0.10777588, 9.69504
},{ 3, 375979414037002, 6.7748677E-4, -0.0038318941, -0.003330743
},{ 1, 375979416577546, -0.038320314, -0.122146, 9.702225
},{ 3, 375979416577546, -3.8777772E-4, 4.2916363E-4, -0.009189697
},{ 1, 375979419118090, -0.009580079, -0.13891114, 9.829161
},{ 3, 375979419118090, 0.001210119, 0.0041575893, -0.008657065
},{ 1, 375979421658634, -0.0071850587, -0.23950197, 9.716595
},{ 3, 375979421658634, 0.0017427512, 0.0025596926, -0.016113916
},{ 1, 375979424199050, 0.0047900393, -0.12454102, 9.759705
},{ 3, 375979424199050, 0.0022753833, 0.003624957, -0.016113916
},{ 1, 375979426739594, -0.023950197, -0.09340577, 9.702225
},{ 3, 375979426739594, 0.005471177, -0.0017013652, -0.023570769
},{ 1, 375979429280138, 0.0, -0.086220704, 9.798025
},{ 3, 375979429280138, -0.0057141, 0.009483911, -0.010254961
},{ 1, 375979431820682, -0.047900394, -0.098195806, 9.745335
},{ 3, 375979431820682, -0.0073119965, 0.0068207504, -0.011320227
},{ 2, 375979431820682, 23.400002, 24.300001, -49.500004
},{ 1, 375979434361098, 0.028740235, -0.17244141, 9.841136
},{ 3, 375979434361098, -3.8777772E-4, 0.0046902215, -0.005461272
},{ 1, 375979436901642, -0.038320314, -0.14130616, 9.793235
},{ 3, 375979436901642, 1.4485451E-4, -0.003299262, -0.008657065
},{ 1, 375979439442186, -0.026345216, -0.10777588, 9.764495
},{ 3, 375979439442186, -0.0035835712, -0.010223482, -0.005461272
},{ 1, 375979441982730, -0.0023950196, -0.045505375, 9.79084
},{ 3, 375979441982730, -0.0035835712, -0.009690849, -0.015048652
},{ 1, 375979444523146, -0.009580079, -0.06706055, 9.733359
},{ 3, 375979444523146, -9.204099E-4, 0.0030923248, -0.013450756
},{ 1, 375979447063690, 0.026345216, -0.1460962, 9.800421
},{ 3, 375979447063690, -0.007844629, 4.2916363E-4, 3.9768266E-4
},{ 1, 375979449604234, 0.0071850587, -0.1580713, 9.821976
},{ 3, 375979449604234, -0.0035835712, 4.2916363E-4, 0.0025282116
},{ 1, 375979452144778, -0.0047900393, -0.1580713, 9.879456
},{ 3, 375979452144778, 0.0028080156, 0.0014944281, -0.0017328463
},{ 2, 375979452144778, 23.25, 24.300001, -49.500004
},{ 1, 375979454685194, 0.016765138, -0.086220704, 9.850716
},{ 3, 375979454685194, -3.8777772E-4, -0.005429791, 9.303149E-4
},{ 1, 375979457225738, 0.07664063, -0.1101709, 9.7812605
},{ 3, 375979457225738, -0.0035835712, 0.009483911, -0.00972233
},{ 1, 375979459766282, 0.06227051, -0.122146, 9.726174
},{ 3, 375979459766282, -0.020627802, 0.011081807, -0.005993904
},{ 1, 375979462306826, 0.026345216, -0.13651612, 9.79563
},{ 3, 375979462306826, -0.0025183067, -0.0017013652, -0.0038633752
},{ 1, 375979464847242, 0.06227051, -0.17004639, 9.769285
},{ 3, 375979464847242, -0.009975158, -0.0064950553, -0.008657065
},{ 1, 375979467387786, -0.06706055, -0.09340577, 9.81
},{ 3, 375979467387786, -0.0019856745, 0.0014944281, -0.011320227
},{ 1, 375979469928330, -0.047900394, -0.16765137, 9.702225
},{ 3, 375979469928330, -0.013703584, -0.0048971586, 0.003593476
},{ 1, 375979472468874, 0.014370117, -0.21555176, 9.783655
},{ 3, 375979472468874, 0.0049385447, -0.0022339975, 0.0073219016
},{ 2, 375979472468874, 23.400002, 24.150002, -49.500004
},{ 1, 375979475009290, 0.0023950196, -0.16286133, 9.814791
},{ 3, 375979475009290, -0.004116203, 0.0020270604, -0.003330743
},{ 1, 375979477549834, -0.016765138, -0.08861572, 9.812395
},{ 3, 375979477549834, 0.005471177, 0.0073533827, 0.0025282116
},{ 1, 375979480090378, 0.06466553, -0.12693603, 9.68067
},{ 3, 375979480090378, -0.004116203, -1.034686E-4, 9.303149E-4
},{ 1, 375979482630922, -0.026345216, -0.11496094, 9.766891
},{ 3, 375979482630922, 0.0049385447, -0.0064950553, 0.0051913727
},{ 1, 375979485171338, 0.011975098, -0.14370118, 9.81
},{ 3, 375979485171338, 0.0070690736, -1.034686E-4, 0.0046587405
},{ 1, 375979487711882, 0.09101075, 0.011975098, 9.75731
},{ 3, 375979487711882, 0.007601706, 4.2916363E-4, 0.0019955793
},{ 1, 375979490252426, -0.019160157, -0.10777588, 9.644744
},{ 3, 375979490252426, 0.011862763, 0.0025596926, 0.0046587405
},{ 1, 375979492792842, 0.086220704, -0.1820215, 9.831555
},{ 3, 375979492792842, -3.8777772E-4, 0.0025596926, 0.0051913727
},{ 2, 375979492792842, 23.550001, 24.150002, -49.500004
},{ 1, 375979495333386, -0.081430666, -0.1820215, 9.766891
},{ 3, 375979495333386, 0.00387328, -0.003299262, -0.0017328463
},{ 1, 375979497873930, -0.028740235, -0.07424561, 9.74294
},{ 3, 375979497873930, 6.7748677E-4, 0.0068207504, -0.005461272
},{ 1, 375979500414474, -0.038320314, -0.15567628, 9.788445
},{ 3, 375979500414474, -0.0051814676, -1.034686E-4, -0.005461272
},{ 1, 375979502954890, -0.035925295, -0.1341211, 9.72378
},{ 3, 375979502954890, 0.008134337, -0.013951907, 0.007854533
},{ 1, 375979505494630, -0.07664063, -0.1460962, 9.81958
},{ 3, 375979505494630, 0.001210119, -0.0017013652, -0.010254961
},{ 1, 375979508035046, -0.09580079, -0.12454102, 9.745335
},{ 3, 375979508035046, -0.0014530421, -0.003299262, -0.0022654785
},{ 1, 375979510575590, 0.047900394, -0.122146, 9.80521
},{ 3, 375979510575590, 0.0033406478, -0.0017013652, 0.0025282116
},{ 1, 375979513116134, 0.06945557, -0.19878663, 9.754915
},{ 3, 375979513116134, 0.0065364414, 0.0020270604, -0.0038633752
},{ 2, 375979513116134, 23.550001, 24.150002, -49.500004
},{ 1, 375979515656678, -0.0047900393, -0.09580079, 9.843531
},{ 3, 375979515656678, 0.0044059125, -0.0022339975, -0.0065265363
},{ 1, 375979518197094, -0.023950197, -0.1460962, 9.683064
},{ 3, 375979518197094, -0.0019856745, -0.01448454, -0.008657065
},{ 1, 375979520737638, 0.06466553, -0.1101709, 9.730965
},{ 3, 375979520737638, -0.0025183067, 9.6179586E-4, -0.009189697
},{ 1, 375979523278182, -0.016765138, -0.17004639, 9.862691
},{ 3, 375979523278182, -0.003050939, 0.012147073, -0.005993904
},{ 1, 375979525818726, 0.0, -0.15328126, 9.7812605
},{ 3, 375979525818726, -0.009975158, 0.0073533827, -0.011852859
},{ 1, 375979528359142, 0.009580079, -0.17962648, 9.75731
},{ 3, 375979528359142, -0.0035835712, -0.005429791, -0.003330743
},{ 1, 375979530899686, -0.05508545, -0.16525635, 9.74773
},{ 3, 375979530899686, -0.003050939, -0.0022339975, -0.0070591685
},{ 1, 375979533440230, 0.031135255, -0.09580079, 9.79563
},{ 3, 375979533440230, -0.0067793643, 0.0046902215, -0.008124433
},{ 2, 375979533440230, 24.0, 23.85, -49.500004
},{ 1, 375979535980774, -0.009580079, -0.15328126, 9.72857
},{ 3, 375979535980774, 0.0028080156, -0.0022339975, -0.0075918008
},{ 1, 375979538521190, -0.019160157, -0.15328126, 9.754915
},{ 3, 375979538521190, -0.004116203, -1.034686E-4, -0.008124433
},{ 1, 375979541061734, -0.10538086, -0.20357667, 9.843531
},{ 3, 375979541061734, -0.0019856745, -0.0022339975, -0.008657065
},{ 1, 375979543602278, 0.05508545, -0.1580713, 9.814791
},{ 3, 375979543602278, -0.01050779, 0.0030923248, -0.008124433
},{ 1, 375979546142822, -0.07424561, -0.035925295, 9.901011
},{ 3, 375979546142822, -0.008377261, -0.0064950553, -0.010787594
},{ 1, 375979548683238, 0.011975098, -0.19639161, 9.814791
},{ 3, 375979548683238, 0.008134337, -1.034686E-4, -0.0027981107
},{ 1, 375979551223782, -0.033530276, -0.1939966, 9.845925
},{ 3, 375979551223782, -0.0057141, -0.003299262, -0.0043960074
},{ 1, 375979553764326, 0.0023950196, -0.1820215, 9.685459
},{ 3, 375979553764326, -0.0035835712, 0.0025596926, -0.005461272
},{ 2, 375979553764326, 24.0, 23.85, -49.500004
},{ 1, 375979556304870, -0.0023950196, -0.19160157, 9.778865
},{ 3, 375979556304870, -0.004116203, 0.0052228537, -0.0017328463
},{ 1, 375979558845286, -0.038320314, -0.13172609, 9.73815
},{ 3, 375979558845286, 0.001210119, -0.003299262, -0.0065265363
},{ 1, 375979561385830, -0.0023950196, -0.08861572, 9.783655
},{ 3, 375979561385830, 0.00387328, 4.2916363E-4, 9.303149E-4
},{ 1, 375979563926374, -0.09340577, -0.12454102, 9.750125
},{ 3, 375979563926374, -0.0051814676, 0.013212336, -0.0049286396
},{ 1, 375979566466918, -0.0023950196, -0.1580713, 9.79563
},{ 3, 375979566466918, -0.0057141, -6.361008E-4, -0.008124433
},{ 1, 375979569007334, 0.047900394, -0.13891114, 9.733359
},{ 3, 375979569007334, -0.015301481, 0.0014944281, -0.0065265363
},{ 1, 375979571547878, 0.031135255, -0.14130616, 9.716595
},{ 3, 375979571547878, 0.0070690736, 0.011081807, -0.001200214
},{ 1, 375979574088422, -0.031135255, -0.1820215, 9.778865
},{ 3, 375979574088422, -0.0046488354, 4.2916363E-4, -0.0027981107
},{ 2, 375979574088422, 24.0, 23.85, -49.500004
},{ 1, 375979576628966, -0.021555176, -0.18441652, 9.733359
},{ 3, 375979576628966, -0.0019856745, -6.361008E-4, -0.0017328463
},{ 1, 375979579169382, 0.011975098, -0.17244141, 9.78605
},{ 3, 375979579169382, 1.4485451E-4, -6.361008E-4, -6.675818E-4
},{ 1, 375979581709926, 0.0071850587, -0.17004639, 9.874666
},{ 3, 375979581709926, -0.007844629, 0.0030923248, -0.001200214
},{ 1, 375979584250470, 0.035925295, -0.16765137, 9.74773
},{ 3, 375979584250470, 0.001210119, 4.2916363E-4, 0.010517695
},{ 1, 375979586791014, -0.043110352, -0.09580079, 9.82437
},{ 3, 375979586791014, 0.00387328, 4.2916363E-4, 0.003593476
},{ 1, 375979589331430, 0.038320314, -0.10538086, 9.836346
},{ 3, 375979589331430, 0.001210119, 9.6179586E-4, 0.008387166
},{ 1, 375979591871974, -0.031135255, -0.05508545, 9.807606
},{ 3, 375979591871974, -9.204099E-4, 9.6179586E-4, 0.0057240045
},{ 1, 375979594412518, -0.07903565, -0.122146, 9.833951
},{ 3, 375979594412518, -9.204099E-4, -0.0022339975, 0.013180857
},{ 2, 375979594412518, 24.0, 23.85, -49.500004
},{ 1, 375979596953062, -0.0047900393, -0.07903565, 9.81958
},{ 3, 375979596953062, 1.4485451E-4, -1.034686E-4, 0.014778753
},{ 1, 375979599493478, 0.0023950196, -0.12454102, 9.814791
},{ 3, 375979599493478, 0.007601706, -0.001168733, 0.008919799
},{ 1, 375979602034022, 0.038320314, -0.05748047, 9.764495
},{ 3, 375979602034022, 0.0065364414, -0.0022339975, 0.013180857
},{ 1, 375979604577543, 0.028740235, -0.14370118, 9.802815
},{ 3, 375979604577543, 0.0044059125, 0.0068207504, 0.019572444
},{ 1, 375979607118087, -0.009580079, -0.09580079, 9.836346
},{ 3, 375979607118087, -0.011040423, 4.2916363E-4, 0.015844017
},{ 1, 375979609658631, -0.009580079, -0.12693603, 9.7812605
},{ 3, 375979609658631, 1.4485451E-4, -0.0027666297, 0.014778753
},{ 1, 375979612199047, -0.021555176, -0.19160157, 9.788445
},{ 3, 375979612199047, 0.012395395, 0.0052228537, 0.014778753
},{ 1, 375979614739591, 0.0, -0.09340577, 9.82437
},{ 3, 375979614739591, -0.004116203, 0.007886015, 0.013180857
},{ 2, 375979614739591, 24.0, 23.85, -49.500004
},{ 1, 375979617280135, 0.016765138, -0.15328126, 9.72857
},{ 3, 375979617280135, 0.0044059125, 9.6179586E-4, 0.013180857
},{ 1, 375979619820679, -0.07185059, -0.10538086, 9.78605
},{ 3, 375979619820679, 0.0091996025, -6.361008E-4, 0.017974544
},{ 1, 375979622361223, 0.031135255, -0.14370118, 9.733359
},{ 3, 375979622361223, 6.7748677E-4, -0.009690849, 0.012115591
},{ 1, 375979624901639, -0.023950197, -0.18441652, 9.759705
},{ 3, 375979624901639, -0.003050939, -0.0043645264, 0.012648224
},{ 1, 375979627442183, 0.016765138, -0.13891114, 9.814791
},{ 3, 375979627442183, 1.4485451E-4, 0.0041575893, 0.007854533
},{ 1, 375979629982727, -0.043110352, -0.15088624, 9.766891
},{ 3, 375979629982727, -0.004116203, -0.0064950553, 0.0046587405
},{ 1, 375979632523271, -0.014370117, -0.14849122, 9.81958
},{ 3, 375979632523271, -0.004116203, -0.001168733, 0.0094524305
},{ 1, 375979635063687, 0.0, -0.016765138, 9.730965
},{ 3, 375979635063687, 1.4485451E-4, -0.0022339975, 0.010517695
},{ 2, 375979635063687, 24.0, 24.0, -49.500004
},{ 1, 375979637604231, 0.023950197, -0.17004639, 9.860296
},{ 3, 375979637604231, 0.006003809, -0.0048971586, 0.007854533
},{ 1, 375979640144775, 0.016765138, -0.16525635, 9.79563
},{ 3, 375979640144775, 0.0033406478, 0.0041575893, 0.006256637
},{ 1, 375979642685319, -0.014370117, -0.07185059, 9.788445
},{ 3, 375979642685319, 0.0033406478, 0.0014944281, -0.0065265363
},{ 1, 375979645225863, 0.035925295, -0.1939966, 9.788445
},{ 3, 375979645225863, 0.0017427512, -0.0048971586, -0.003330743
},{ 1, 375979647766279, -0.050295413, -0.07424561, 9.745335
},{ 3, 375979647766279, -0.0051814676, -1.034686E-4, -0.0022654785
},{ 1, 375979650306823, -0.06706055, -0.23471193, 9.836346
},{ 3, 375979650306823, -0.0067793643, 0.0046902215, -0.008657065
},{ 1, 375979652847367, 0.023950197, -0.14130616, 9.7812605
},{ 3, 375979652847367, -0.0046488354, -0.001168733, -0.001200214
},{ 1, 375979655387911, -0.0023950196, -0.102985844, 9.83874
},{ 3, 375979655387911, -0.003050939, -0.003299262, -0.0070591685
},{ 2, 375979655387911, 24.0, 24.300001, -49.500004
},{ 1, 375979657928327, 0.083825685, -0.09340577, 9.814791
},{ 3, 375979657928327, 0.007601706, 0.0025596926, -0.008124433
},{ 1, 375979660468871, -0.0047900393, -0.13891114, 9.7812605
},{ 3, 375979660468871, 0.0028080156, -0.0038318941, -0.0070591685
},{ 1, 375979663009415, -0.011975098, -0.13651612, 9.745335
},{ 3, 375979663009415, -9.204099E-4, -0.008092953, -6.675818E-4
},{ 1, 375979665549959, -0.021555176, -0.10538086, 9.72378
},{ 3, 375979665549959, 0.0022753833, -0.0048971586, -0.0022654785
},{ 1, 375979668090503, -0.021555176, -0.09580079, 9.788445
},{ 3, 375979668090503, -0.004116203, 4.2916363E-4, -0.0038633752
},{ 1, 375979670630919, 0.0047900393, -0.19639161, 9.75252
},{ 3, 375979670630919, -0.007844629, 0.003624957, -0.005461272
},{ 1, 375979673171463, -0.09101075, -0.15328126, 9.716595
},{ 3, 375979673171463, -0.01743201, 0.0046902215, -0.003330743
},{ 1, 375979675712007, 0.0071850587, -0.17483643, 9.72857
},{ 3, 375979675712007, 0.001210119, 0.0020270604, -0.0027981107
},{ 2, 375979675712007, 24.0, 24.150002, -49.500004
},{ 1, 375979678252551, -0.021555176, -0.07185059, 9.829161
},{ 3, 375979678252551, -3.8777772E-4, -0.0027666297, -0.0075918008
},{ 1, 375979680792967, -0.021555176, -0.10538086, 9.917776
},{ 3, 375979680792967, -0.011040423, -0.003299262, -0.00972233
},{ 1, 375979683333511, 0.033530276, -0.18681154, 9.754915
},{ 3, 375979683333511, -0.007844629, 0.0020270604, -0.0070591685
},{ 1, 375979685874055, -0.026345216, -0.043110352, 9.716595
},{ 3, 375979685874055, -0.0019856745, -0.0022339975, -0.005993904
},{ 1, 375979688414599, 0.0071850587, -0.19878663, 9.857901
},{ 3, 375979688414599, -9.204099E-4, 0.0014944281, -0.009189697
},{ 1, 375979690955143, -0.11496094, -0.14370118, 9.817185
},{ 3, 375979690955143, 0.008134337, 9.6179586E-4, -0.010254961
},{ 1, 375979693495559, 0.0023950196, -0.16046631, 9.788445
},{ 3, 375979693495559, -0.0051814676, -0.0022339975, -0.0038633752
},{ 1, 375979696036103, 0.047900394, -0.17723145, 9.81
},{ 3, 375979696036103, 0.001210119, 0.0073533827, -0.0049286396
},{ 2, 375979696036103, 24.0, 24.750002, -49.500004
},{ 1, 375979698576647, -0.0047900393, -0.07185059, 9.74773
},{ 3, 375979698576647, -0.004116203, 0.0025596926, -0.011852859
},{ 1, 375979701121528, -0.019160157, -0.14130616, 9.759705
},{ 3, 375979701121528, -9.204099E-4, 0.0041575893, -0.00972233
},{ 1, 375979703662072, -0.038320314, -0.13172609, 9.79084
},{ 3, 375979703662072, 0.0065364414, -0.0027666297, -0.0065265363
},{ 1, 375979706202616, -0.05508545, -0.07903565, 9.812395
},{ 3, 375979706202616, -0.007844629, -1.034686E-4, -0.0075918008
},{ 1, 375979708743160, -0.016765138, -0.081430666, 9.860296
},{ 3, 375979708743160, -3.8777772E-4, 9.6179586E-4, -0.005993904
},{ 1, 375979711283704, -0.014370117, -0.16286133, 9.807606
},{ 3, 375979711283704, -0.003050939, 0.008418647, -0.008124433
},{ 1, 375979713824248, -0.050295413, -0.18920656, 9.7812605
},{ 3, 375979713824248, -3.8777772E-4, 0.0014944281, 0.0046587405
},{ 1, 375979716364792, 0.0, -0.06227051, 9.75252
},{ 3, 375979716364792, 0.008134337, 0.0014944281, 0.008387166
},{ 2, 375979716364792, 24.0, 24.45, -49.500004
},{ 1, 375979718905336, 0.014370117, -0.18920656, 9.788445
},{ 3, 375979718905336, -9.204099E-4, -0.0075603197, -0.003330743
},{ 1, 375979721445880, -0.021555176, -0.23950197, 9.735755
},{ 3, 375979721445880, -0.011040423, 0.0030923248, -1.3494957E-4
},{ 1, 375979723986424, 0.0, -0.14370118, 9.764495
},{ 3, 375979723986424, -0.008377261, -0.0038318941, 3.9768266E-4
},{ 1, 375979726526840, -0.011975098, -0.19160157, 9.75731
},{ 3, 375979726526840, 0.0033406478, -0.0043645264, -0.003330743
},{ 1, 375979729067384, 0.040715333, -0.040715333, 9.750125
},{ 3, 375979729067384, 0.0017427512, -0.001168733, 9.303149E-4
},{ 1, 375979731607928, -0.0047900393, -0.13651612, 9.826766
},{ 3, 375979731607928, 1.4485451E-4, 0.01161444, 0.011582959
},{ 1, 375979734148472, -0.009580079, -0.098195806, 9.7812605
},{ 3, 375979734148472, 0.0070690736, -0.005962423, 0.0014629471
},{ 1, 375979736689016, -0.06466553, -0.14849122, 9.75731
},{ 3, 375979736689016, 0.005471177, -1.034686E-4, 0.008919799
},{ 2, 375979736689016, 24.0, 24.45, -49.350002
},{ 1, 375979739229560, 0.050295413, -0.12454102, 9.872271
